Date,Volume,Open,Close,High,Low
5/5/2016,1684100,143.820007,142.580002,144.899994,142.089996
5/4/2016,2080700,142.509995,142.070007,144.419998,141.270004
5/3/2016,2398600,145.100006,143.199997,145.990005,142.330002
5/2/2016,1952500,146.160004,146.080002,146.830002,144.5
4/29/2016,3506700,146.309998,145.75,147.789993,143.25
4/28/2016,2552000,150.389999,147.990005,154.020004,147.330002
4/27/2016,3893000,147.210007,151.529999,153.360001,146.5
4/26/2016,2630900,151.490005,150.759995,154.110001,150.039993
4/25/2016,1087000,150.25,149.100006,150.860001,148.770004
4/22/2016,2569900,150.399994,150.330002,152.940002,148.729996
4/21/2016,1611700,152.899994,151.350006,153.279999,150.449997
4/20/2016,1943500,151.460007,153.229996,154.100006,150.399994
4/19/2016,2456000,156.449997,151.070007,156.770004,150.789993
4/18/2016,1527800,155.350006,155.899994,156.399994,153.809998
4/15/2016,2768500,158.130005,155.490005,158.339996,154.520004
4/14/2016,2754900,157.289993,158.820007,159.110001,156
4/13/2016,2173000,156.470001,159.479996,159.649994,155.610001
4/12/2016,1652000,156.009995,155.429993,156.369995,153
4/11/2016,1856800,157.429993,155.610001,157.800003,155.600006
4/8/2016,1852600,156.279999,156.149994,156.899994,154.639999
4/7/2016,2297500,157.479996,154.970001,157.949997,154.690002
4/6/2016,2802800,154.699997,157.539993,157.770004,153.710007
4/5/2016,5691500,154.449997,155.029999,157.050003,154.449997
4/4/2016,1776000,158,156.009995,158.330002,155.660004
4/1/2016,2567100,154.039993,157.800003,157.919998,151.160004
3/31/2016,2496800,157.020004,154.5,157.369995,154.449997
3/30/2016,2679400,155,156.929993,157.279999,154.539993
3/29/2016,2676500,153.270004,154.130005,154.929993,152.179993
3/28/2016,1722400,153.279999,153.100006,153.5,152.070007
3/24/2016,2565100,151.759995,153,153.289993,151.119995
3/23/2016,2757700,154.820007,152.990005,155.320007,152.339996
3/22/2016,3394500,152.399994,154.759995,155.610001,151.550003
3/21/2016,2820700,152.589996,152.889999,153,150.830002
3/18/2016,7056800,151.940002,152.490005,153,150.869995
3/17/2016,4470800,147.369995,151.550003,151.720001,147.369995
3/16/2016,3490600,147.460007,148.630005,149.270004,146.850006
3/15/2016,3089100,148.5,148.470001,149.979996,146.080002
3/14/2016,2844400,147.110001,148.139999,149.190002,147
3/11/2016,5582200,145.990005,148.820007,150.020004,145.75
3/10/2016,5446500,143.460007,144.419998,145.800003,142
3/9/2016,3115200,140.75,141.960007,142.529999,140.470001
3/8/2016,3321600,142.289993,139.630005,142.820007,139.410004
3/7/2016,4136300,144.759995,143.509995,146.229996,140.570007
3/4/2016,7239900,146,146.059998,147.860001,141.720001
3/3/2016,5828100,137.75,137.330002,138.850006,134.300003
3/2/2016,4383400,137.850006,136.970001,138.240005,135.050003
3/1/2016,4490600,135.369995,138.429993,138.639999,134.619995
2/29/2016,3591100,133.339996,133.970001,137.919998,132.899994
2/26/2016,2714200,134.199997,133.110001,134.970001,132.25
2/25/2016,2556600,130.779999,132.470001,132.490005,128.690002
2/24/2016,2568000,126.510002,130.339996,131.25,125.410004
2/23/2016,2235200,130.160004,128.160004,130.5,128.059998
2/22/2016,2420400,130,130.639999,132.429993,129.490005
2/19/2016,3111800,127.050003,128.669998,128.789993,125
2/18/2016,3920200,131.759995,127.07,131.990005,126.080002
2/17/2016,3274200,127,130.679993,130.820007,126.730003
2/16/2016,3852100,123.269997,126.239998,126.790001,122.949997
2/12/2016,3996500,117.760002,121.660004,122.330002,115.730003
2/11/2016,6667300,116.5,116.309998,117.639999,114.25
2/10/2016,4547300,122.489998,119.199997,123.669998,118.650002
2/9/2016,5925700,119.830002,119.709999,125.720001,118.769997
2/8/2016,9124200,126.989998,121.860001,126.989998,119.220001
2/5/2016,7095300,137,128.360001,137,126.980003
2/4/2016,5989100,131.399994,136.119995,137.270004,130.5
2/3/2016,5623400,137.25,131.360001,137.610001,130.289993
2/2/2016,5900500,135.009995,133.240005,137.589996,131.699997
2/1/2016,4561900,133.339996,137.679993,138.690002,132.960007
1/29/2016,25944900,129.440002,133.710007,134.339996,128.110001
1/28/2016,4996900,122.940002,126.370003,126.550003,122
1/27/2016,5815600,123.650002,122.349998,125.410004,120.089996
1/26/2016,11879000,125,124.389999,126.510002,124
1/25/2016,6135900,124.43,124.489998,124.980003,124
1/22/2016,5842800,126.480003,124.510002,126.480003,124.230003
1/21/2016,4847500,124.800003,124.529999,126,123.349998
1/20/2016,10398800,117.830002,123.830002,125.580002,117.169998
1/19/2016,5477300,122.760002,120.07,124.800003,119.010002
1/15/2016,7591600,120.209999,119.970001,123.790001,119.300003
1/14/2016,6394200,124.190002,125.190002,126.68,120.290001
1/13/2016,4847000,127.75,123.309998,129.979996,123.080002
1/12/2016,4111200,129.860001,129.919998,131.669998,126.860001
1/11/2016,3887900,129.5,128.039993,129.970001,125.419998
1/8/2016,6464100,130.029999,128.199997,133.460007,128.059998
1/7/2016,5005600,131.309998,129.050003,133.770004,128.190002
1/6/2016,5082400,134.570007,133.289993,136.059998,132.279999
1/5/2016,3817300,143.139999,137.520004,143.300003,137.210007
1/4/2016,3097000,142.070007,142.279999,142.350006,139.880005
12/31/2015,1967300,146.580002,145.149994,147.5,145.119995
12/30/2015,1739600,147.509995,147.369995,148.889999,147.119995
12/29/2015,2253300,147,147.940002,148.779999,145.009995
12/28/2015,1387300,145.899994,146.350006,146.399994,143.929993
12/24/2015,743600,146.410004,146.320007,147.289993,145.720001
12/23/2015,1617000,146.020004,146.509995,146.660004,144.389999
12/22/2015,2167300,147.229996,145.100006,147.229996,142.759995
12/21/2015,2662700,143.100006,145.800003,146,141.860001
12/18/2015,5196400,140.229996,140.199997,141.910004,138.550003
12/17/2015,2437800,144.929993,140.479996,145.5,140.410004
12/16/2015,2964400,143.169998,143.880005,144.279999,140.399994
12/15/2015,3539800,142.679993,143.270004,144.229996,141.309998
12/14/2015,3699300,144.139999,142.509995,145.360001,141.240005
12/11/2015,2777700,144.619995,144.419998,147.720001,144.300003
12/10/2015,3298900,146.110001,147.330002,149.440002,145.190002
12/9/2015,3080300,147.139999,145.649994,148,144.419998
12/8/2015,3456000,146.839996,147.779999,148.589996,145.770004
12/7/2015,4476900,146.690002,148.830002,149.720001,145.550003
12/4/2015,6032900,144.800003,147.559998,147.889999,143.240005
12/3/2015,12066100,144.860001,144.779999,146.860001,142.880005
12/2/2015,5436400,133.070007,132.210007,135,131.539993
12/1/2015,4325500,131.169998,132.889999,133.770004,130.910004
11/30/2015,3261500,129.429993,130.449997,130.699997,127.120003
11/27/2015,1326200,128.630005,130.039993,130.449997,127.860001
11/25/2015,2139600,129,128.389999,129.169998,127.660004
11/24/2015,3565900,123.410004,128.339996,128.589996,123.410004
11/23/2015,1600300,126.75,124.410004,126.75,124.209999
11/20/2015,2805700,126.209999,126.400002,126.669998,123.730003
11/19/2015,3278000,126.099998,125.209999,126.129997,123.010002
11/18/2015,2027000,121.919998,125.919998,126.099998,121.599998
11/17/2015,1986800,121.459999,122.059998,123.68,121
11/16/2015,2779600,117.470001,121.470001,121.769997,117.080002
11/13/2015,3982400,119,117.540001,119.889999,115.209999
11/12/2015,2658800,120.209999,119.849998,121.410004,118.919998
11/11/2015,2595300,120.209999,119.949997,122.699997,119.82
11/10/2015,4475900,123.110001,119.860001,124.080002,119.769997
11/9/2015,2825000,128.369995,126.5,128.940002,125.709999
11/6/2015,4528700,123.25,129.669998,129.789993,123.230003
11/5/2015,2830800,124.910004,121.059998,125,120.599998
11/4/2015,4307000,122.5,124.110001,124.860001,120.059998
11/3/2015,2622200,121.480003,122.139999,124.949997,121.480003
11/2/2015,2606800,123.660004,123.800003,125.209999,122.459999
10/30/2015,2551600,120.849998,123.129997,124.019997,120.169998
10/29/2015,6084500,121,120.089996,124.160004,118.720001
10/28/2015,3096600,124.790001,127.089996,127.849998,123.699997
10/27/2015,3228000,123.089996,121.489998,125.150002,120.940002
10/26/2015,5812900,128.059998,123.610001,128.059998,122.739998
10/23/2015,3549800,127.470001,129.580002,129.839996,124.059998
10/22/2015,3434400,121.620003,125.339996,125.620003,121.209999
10/21/2015,2819700,121.760002,120.5,122.68,120.110001
10/20/2015,2187500,118.470001,119.889999,120.07,117.599998
10/19/2015,1859300,121,118.959999,121.260002,117.370003
10/16/2015,1986600,121.900002,121.07,121.980003,119.900002
10/15/2015,4931600,118,121.870003,121.989998,117.690002
10/14/2015,3353000,113,117.459999,117.760002,112.379997
10/13/2015,3247500,116.339996,113.419998,116.669998,113.209999
10/12/2015,2418400,117.589996,117.68,117.980003,115.760002
10/9/2015,3447900,116.559998,116.910004,118.080002,115.540001
10/8/2015,4140900,117.519997,116.690002,117.959999,113.790001
10/7/2015,3728400,118.650002,118.639999,119.540001,115.82
10/6/2015,11584600,120.760002,117.110001,121.010002,111.529999
10/5/2015,3908500,123.959999,121.220001,124.870003,120.959999
10/2/2015,3520700,119.989998,123.330002,123.360001,118.209999
10/1/2015,4567400,123.110001,122.139999,124.900002,119.5
9/30/2015,4375600,121.790001,125.010002,125.230003,121
9/29/2015,4799100,121.910004,119.669998,122.480003,118.059998
9/28/2015,3988700,125.959999,120.849998,128.169998,120.809998
9/25/2015,3508700,125.959999,126.739998,128.929993,125.199997
9/24/2015,4499500,124.099998,124.099998,125.349998,119.449997
9/23/2015,2187900,124.82,125.540001,127.800003,123.809998
9/22/2015,2248300,124.989998,124.699997,125.839996,123.699997
9/21/2015,1651500,128.369995,127.260002,129.380005,126.220001
9/18/2015,4385000,128.539993,127.589996,129.490005,126.599998
9/17/2015,1991800,131.509995,130.610001,133.059998,130.199997
9/16/2015,2731700,133.889999,131.490005,133.889999,130.259995
9/15/2015,3071300,132.130005,134.380005,134.949997,131
9/14/2015,3464300,132.5,131.190002,133.729996,130.600006
9/11/2015,3960600,128.160004,131.080002,131.220001,126.940002
9/10/2015,3622400,128.539993,128.720001,129.160004,124.800003
9/9/2015,3145800,130.179993,127.169998,131.789993,126.300003
9/8/2015,3547700,125.400002,129.160004,129.330002,124.82
9/4/2015,2492300,121.239998,121.150002,123.809998,120.650002
9/3/2015,2995400,125.400002,123.769997,126.900002,123.209999
9/2/2015,3670000,122.150002,124.040001,124.07,120.160004
9/1/2015,4974900,121.519997,119.370003,125.019997,118.099998
8/31/2015,2989600,126.639999,125.970001,128.039993,125
8/28/2015,3632200,125.529999,127.620003,127.720001,124.690002
8/27/2015,9188200,120.5,126.260002,127,120.379997
8/26/2015,5935400,112.599998,116.199997,116.739998,111.18
8/25/2015,4392100,114.129997,108.510002,115,108.199997
8/24/2015,6904000,101.089996,109.940002,115.010002,100
8/21/2015,5647200,112.75,111.449997,115.489998,111.330002
8/20/2015,4175600,120.080002,115.029999,120.639999,115.029999
8/19/2015,3089100,121.580002,121.449997,122.779999,119.300003
8/18/2015,1950200,125.769997,122.239998,125.769997,121.779999
8/17/2015,2129300,121.32,125.519997,125.519997,120.800003
8/14/2015,2649600,124,121.959999,124.5,121.169998
8/13/2015,1457100,125.620003,124.190002,126.82,124.010002
8/12/2015,2720500,121.589996,125.730003,126.68,120.620003
8/11/2015,2667300,125.639999,124.209999,126.230003,122.919998
8/10/2015,2890700,123.489998,127.279999,127.400002,123
8/7/2015,3052700,121.019997,122.550003,123.980003,120.82
8/6/2015,4605200,125.040001,123.269997,125.400002,120.599998
8/5/2015,3415800,123,124.75,125.690002,121
8/4/2015,4746700,125.550003,123.470001,125.550003,118.760002
8/3/2015,2727300,126.419998,125.800003,127.489998,124.239998
7/31/2015,3059300,128.339996,125.139999,128.339996,124.959999
7/30/2015,3916900,125.739998,127.650002,128.789993,125.07
7/29/2015,3340700,128.369995,128.580002,129.119995,125.449997
7/28/2015,2786900,125.580002,128.419998,129.550003,123.519997
7/27/2015,3489300,127.349998,124.650002,127.5,124.099998
7/24/2015,3631100,133.509995,128.479996,133.850006,128.339996
7/23/2015,3060800,131.179993,131.970001,135,130.5
7/22/2015,6134600,127.040001,129.589996,130,125.379997
7/21/2015,3153200,135.100006,134.509995,136.380005,134.139999
7/20/2015,2356300,134.550003,134.639999,135.619995,133.75
7/17/2015,2900000,134.960007,133.660004,135,131.960007
7/16/2015,3397700,133.630005,134.699997,134.770004,130.889999
7/15/2015,2310000,131.669998,131.720001,133.490005,130.820007
7/14/2015,2628900,129.350006,132.300003,132.479996,128.509995
7/13/2015,2530400,131.380005,129.179993,131.380005,128.460007
7/10/2015,5094800,126.610001,129.839996,130.820007,126.5
7/9/2015,7346900,130.179993,124.68,131.360001,123.720001
7/8/2015,5137100,130.100006,128.050003,131.339996,126.860001
7/7/2015,5926800,133.949997,132.839996,134.449997,126.160004
7/6/2015,3018800,136.160004,134.199997,137.610001,133.869995
7/2/2015,3279700,135.600006,137.639999,137.75,135.350006
7/1/2015,4305900,134.410004,135.5,137.699997,134.320007
6/30/2015,2869500,133.800003,132.929993,134.380005,132.119995
6/29/2015,4047300,132.850006,132.009995,135.210007,131.039993
6/26/2015,7179800,138.850006,135.149994,139.039993,134.75
6/25/2015,1753800,140.130005,139.229996,141.050003,138.830002
6/24/2015,2240200,142.059998,139.970001,142.220001,139.830002
6/23/2015,2149700,143.960007,141.639999,143.960007,140.860001
6/22/2015,2284600,144.160004,143.279999,145.139999,142
6/19/2015,2688100,143.009995,142.889999,143.910004,141.600006
6/18/2015,2529800,140.729996,143,143.75,140.729996
6/17/2015,2542900,141.5,140.690002,142.5,139.460007
6/16/2015,2099800,142.699997,141.990005,143.490005,141.380005
6/15/2015,3456500,139.160004,143.119995,144.020004,139.009995
6/12/2015,1914500,141.289993,140.470001,141.479996,139.880005
6/11/2015,3151700,142.179993,141.990005,143.259995,141.020004
6/10/2015,4261700,139.929993,142.860001,143.979996,139.839996
6/9/2015,4407100,138.949997,140.210007,140.729996,136.509995
6/8/2015,5174000,143.570007,138.630005,143.770004,137.529999
6/5/2015,3859300,140.970001,143.809998,144.039993,139.309998
6/4/2015,2801700,142.490005,141.199997,143.440002,140.479996
6/3/2015,3045000,146,143.059998,146,142.809998
6/2/2015,4100200,146.410004,144.160004,146.669998,143.139999
6/1/2015,8357900,148.240005,146.619995,150.5,145.149994
5/29/2015,11805800,144.119995,148.070007,149.240005,144.110001
5/28/2015,24912300,145.009995,142.380005,145.470001,136
5/27/2015,11424800,132.089996,141.490005,144.820007,131.619995
5/26/2015,2678100,134.360001,131.300003,134.529999,130.639999
5/22/2015,2285600,129.820007,132.639999,133.830002,129.820007
5/21/2015,2130900,129.509995,129.589996,130.029999,127.839996
5/20/2015,1872100,129.940002,129.110001,131.070007,128.110001
5/19/2015,1605300,130.860001,129.470001,131.850006,129.25
5/18/2015,1795600,127.949997,130.179993,130.399994,127.279999
5/15/2015,2262700,127.790001,127.870003,129.5,126.57
5/14/2015,2327900,124.139999,126.940002,128.679993,123.639999
5/13/2015,1185700,123.629997,123.129997,124.839996,122.309998
5/12/2015,1026400,122.019997,122.949997,123.580002,121.300003
5/11/2015,1241800,123.57,122.809998,123.860001,122.599998
5/8/2015,1484600,123.199997,123.330002,124.93,122.730003
5/7/2015,2354200,120,122.480003,123.639999,120
5/6/2015,1447500,117.839996,116.779999,118.370003,115.389999
5/5/2015,2209000,120.099998,116.790001,120.669998,116.629997
5/4/2015,1420700,122.830002,121.160004,123.849998,120.860001
5/1/2015,2533400,117.919998,122.800003,123.43,117.879997
4/30/2015,2133900,116.690002,116.879997,118.940002,116.260002
4/29/2015,2090300,116.019997,117.029999,117.519997,114.75
4/28/2015,3102300,120.379997,117.449997,121,114.559998
4/27/2015,2732000,120,120.150002,121.940002,118.720001
4/24/2015,5505900,123.730003,119.5,123.730003,115.870003
4/23/2015,2805300,125.220001,124.07,125.459999,122.550003
4/22/2015,2258000,123.910004,127.900002,128,122.75
4/21/2015,2061600,124.32,123.099998,125.050003,122.940002
4/20/2015,1329500,122.5,123.029999,123.82,122.199997
4/17/2015,2681700,123.690002,121.849998,124.279999,120.940002
4/16/2015,1545600,125.07,125.330002,126.160004,124.800003
4/15/2015,1689300,124.769997,125.900002,126.300003,124.650002
4/14/2015,1604700,125.059998,123.980003,125.339996,122.139999
4/13/2015,1048300,127.25,125.349998,127.470001,125.099998
4/10/2015,1166900,127.559998,126.82,127.970001,126.07
4/9/2015,1396100,125.839996,127.220001,127.940002,125.650002
4/8/2015,1360700,125.470001,126.790001,127.470001,125.300003
4/7/2015,1613200,126.510002,125.650002,127.169998,125.400002
4/6/2015,1422700,123.370003,125.830002,126.730003,122.5
4/2/2015,1450800,126.110001,125.019997,126.910004,124.629997
4/1/2015,2154400,126.660004,125.629997,126.959999,123.610001
3/31/2015,1640200,129.309998,126.980003,129.5,126.730003
3/30/2015,1952300,129.830002,130.550003,130.899994,128.300003
3/27/2015,2427900,124.989998,128.210007,129,124.849998
3/26/2015,4505800,120.260002,124.709999,125.139999,116.959999
3/25/2015,4885300,132.619995,124.43,133.330002,124.400002
3/24/2015,2581900,134.970001,133.119995,135.369995,132.880005
3/23/2015,2373200,135,134.440002,136.279999,133.889999
3/20/2015,5552200,133.429993,133.289993,134.179993,132.199997
3/19/2015,2446100,130.5,132.039993,132.949997,130.020004
3/18/2015,2121800,128.660004,130.440002,131.279999,127.690002
3/17/2015,1900600,128.809998,129.100006,129.600006,127.5
3/16/2015,2307700,126.870003,129.869995,130.449997,126.699997
3/13/2015,1841400,125.709999,125,126.75,123.940002
3/12/2015,2230500,122.879997,126.120003,126.209999,121.550003
3/11/2015,1774200,125.300003,124.660004,126.470001,124.519997
3/10/2015,1747000,125.720001,125.120003,126.93,124.510002
3/9/2015,1783500,127.790001,127.120003,128.589996,126.93
3/6/2015,2232900,130,127.889999,130.490005,127.5
3/5/2015,2168800,129.360001,130.570007,131.539993,128.779999
3/4/2015,3606200,127.690002,129.399994,129.880005,124.370003
3/3/2015,1868200,128.240005,128.220001,128.940002,127.57
3/2/2015,2789300,127.209999,129.020004,130.869995,127.209999
2/27/2015,3382500,128.699997,127.620003,128.699997,126.139999
2/26/2015,8926300,123.239998,129.25,129.889999,123.050003
2/25/2015,3821600,113.290001,112.68,113.900002,112.309998
2/24/2015,2316900,113.5,113.18,113.599998,111.610001
2/23/2015,2385400,113,112.849998,113.230003,111.959999
2/20/2015,1928300,111.43,112.059998,112.160004,110.459999
2/19/2015,1319600,110,110.900002,111.099998,109.650002
2/18/2015,1663800,110.32,110,110.589996,109.290001
2/17/2015,1531200,110.199997,110.870003,111.349998,109.089996
2/13/2015,1461400,110,110.150002,110.199997,108.089996
2/12/2015,2107200,108.800003,109.699997,110.040001,108.459999
2/11/2015,1716900,106.790001,107.940002,108.300003,106.330002
2/10/2015,2039800,103.040001,107.040001,107.459999,102.889999
2/9/2015,2034600,103.949997,102.239998,104.349998,101.82
2/6/2015,1038300,106.269997,104.739998,107.110001,104.260002
2/5/2015,1658500,104.739998,106.199997,106.220001,103.75
2/4/2015,1665800,102.93,104.800003,105.279999,102.449997
2/3/2015,1526900,102.5,103.199997,103.720001,101.360001
2/2/2015,2158100,103.25,102.419998,103.489998,99.160004
1/30/2015,1693800,105.290001,102.879997,106.730003,102.620003
1/29/2015,1584200,104.629997,106.529999,106.599998,102.269997
1/28/2015,2330200,107.120003,105,108.339996,104.860001
1/27/2015,1524200,105.07,104.790001,105.980003,102.82
1/26/2015,959200,106.739998,106.730003,107.059998,104.620003
1/23/2015,1503400,105.029999,106.980003,107.5,104.25
1/22/2015,2063900,105.980003,105.199997,106.489998,101.519997
1/21/2015,1645100,104.330002,105.379997,106.879997,104.110001
1/20/2015,1284000,103.690002,104.870003,105.239998,102.580002
1/16/2015,1537500,100.690002,103.82,103.910004,100.309998
1/15/2015,1837200,103.559998,101.32,105.540001,101.050003
1/14/2015,2098400,101.110001,103.389999,103.489998,100.010002
1/13/2015,2433700,103.779999,102.580002,107.379997,101.730003
1/12/2015,1869200,105.07,103.160004,105.639999,102.720001
1/9/2015,2343200,104.470001,104.900002,105.800003,102.580002
1/8/2015,3326500,100.529999,103.790001,104.300003,100.360001
1/7/2015,3090700,97.050003,98.849998,99.389999,96.529999
1/6/2015,2219400,98.949997,96.25,99.080002,95.18
1/5/2015,1559600,100.07,98.489998,100.82,98.400002
1/2/2015,1350000,100.93,100.089996,102.209999,99.129997
12/31/2014,1522600,101.099998,100.589996,103.029999,100.43
12/30/2014,1173000,101.07,100.849998,101.940002,100.599998
12/29/2014,1367700,100.620003,101.290001,101.389999,99.190002
12/26/2014,576100,100.970001,100.620003,101.330002,100.209999
12/24/2014,635800,100.919998,100.720001,101.230003,100.279999
12/23/2014,1301100,102.339996,100.779999,102.5,100.57
12/22/2014,1592400,101,101.410004,101.599998,100
12/19/2014,6517300,101.739998,100.150002,102.349998,99.449997
12/18/2014,3328100,100.900002,101.650002,102,100
12/17/2014,2787500,97.330002,98.989998,99.849998,95.5
12/16/2014,2211300,97.75,97.330002,99.68,96.010002
12/15/2014,1674900,99.970001,98.209999,100.849998,97.239998
12/12/2014,1317700,98.980003,99.199997,101.18,98.830002
12/11/2014,1568500,100.080002,100.550003,102.800003,99.849998
12/10/2014,2219400,102,99.25,103.5,99.169998
12/9/2014,2290300,99.889999,102.639999,103.029999,97.25
12/8/2014,3481800,104,100.709999,104.169998,99.660004
12/5/2014,2959600,103.839996,103.989998,105,101.730003
12/4/2014,6185500,101.550003,103.07,103.779999,99.510002
12/3/2014,3172700,93.029999,95.129997,95.510002,93.029999
12/2/2014,1979400,90.690002,92.199997,92.410004,89.720001
12/1/2014,1716800,93.050003,90.949997,93.360001,90.019997
11/28/2014,870000,94.129997,93.400002,94.43,92.669998
11/26/2014,1614300,91.580002,93.779999,93.860001,91.580002
11/25/2014,2592300,91.839996,91.150002,92.559998,91.07
11/24/2014,1187600,90.550003,91.139999,91.349998,90.379997
11/21/2014,1746100,91.699997,90.209999,91.730003,89.449997
11/20/2014,1512100,88.839996,89.93,90.919998,88.019997
11/19/2014,1876300,91.510002,89.25,92,89.099998
11/18/2014,2002500,88.349998,91.410004,91.769997,88.339996
11/17/2014,1120000,88.779999,88.519997,89.050003,87.589996
11/14/2014,1295500,87.559998,89.019997,89.050003,86.309998
11/13/2014,1228100,87.07,87.449997,88.370003,86.529999
11/12/2014,1039600,85.910004,87.050003,87.290001,85.610001
11/11/2014,792700,85.839996,86.160004,86.290001,85.379997
11/10/2014,1436400,84.919998,85.910004,86.080002,83.5
11/7/2014,1975100,87.839996,85.040001,87.93,84.739998
11/6/2014,1711400,86.440002,87.629997,87.889999,86.339996
11/5/2014,1478900,85.790001,86.709999,86.790001,84.809998
11/4/2014,1828800,85.900002,85.360001,86.559998,84.860001
11/3/2014,1594100,86.440002,86.339996,87.879997,86.089996
10/31/2014,2546100,85.110001,86.25,87.919998,84.5
10/30/2014,1997600,83.839996,82.389999,84.57,81.18
10/29/2014,1421400,84.57,84.879997,85.139999,83.559998
10/28/2014,1823000,82.160004,84.199997,84.239998,81.580002
10/27/2014,1497700,81.510002,81.57,81.959999,80.120003
10/24/2014,1126900,81.699997,81.849998,82.410004,80.769997
10/23/2014,1820500,82.139999,81.379997,82.900002,81.120003
10/22/2014,1730700,82.480003,80.860001,82.989998,80.730003
10/21/2014,2411200,78.989998,82.379997,82.459999,78.959999
10/20/2014,1437000,76.669998,77.989998,78.059998,75.800003
10/17/2014,4160700,77.419998,77.150002,79.699997,76.830002
10/16/2014,3398500,70.669998,75.599998,76.089996,70.5
10/15/2014,3195500,70.260002,72.550003,73.449997,69.860001
10/14/2014,6903400,72.059998,72.019997,72.910004,69.059998
10/13/2014,6524000,70.800003,69.040001,72.129997,68.800003
10/10/2014,10598100,77.75,71.360001,77.779999,68.75
10/9/2014,1888000,82.919998,80.599998,83.300003,80.580002
10/8/2014,2768100,81,83.300003,83.760002,79.300003
10/7/2014,1526600,82.419998,81.029999,82.68,80.970001
10/6/2014,1953600,84.07,82.879997,84.510002,82.540001
10/3/2014,2065000,83.620003,83.470001,84.449997,83.050003
10/2/2014,3427800,85.080002,83.209999,85.400002,80.839996
10/1/2014,2225700,87.120003,85.540001,87.120003,84.839996
9/30/2014,1488500,87.610001,87,87.919998,86.199997
9/29/2014,982600,86.410004,87.110001,87.309998,86.07
9/26/2014,983400,86.550003,87.5,87.660004,86.459999
9/25/2014,1794000,88.839996,86.459999,88.839996,85.769997
9/24/2014,1450300,87.690002,89.019997,89.050003,87.349998
9/23/2014,2082900,87.010002,87.559998,87.949997,86.379997
9/22/2014,2386900,88.639999,87.18,89.169998,86.419998
9/19/2014,4183400,90.129997,89.099998,90.879997,88.900002
9/18/2014,1816500,88.18,89.519997,89.529999,88.029999
9/17/2014,1565300,87.970001,87.739998,88.43,87.370003
9/16/2014,2114600,86.370003,87.919998,88.269997,85.669998
9/15/2014,1599800,88.139999,86.709999,88.239998,86.269997
9/12/2014,1824400,89.010002,87.849998,89.07,87.400002
9/11/2014,1788800,88.910004,89.07,89.110001,87.82
9/10/2014,1885500,88.279999,89,89.099998,87.720001
9/9/2014,2189600,88.379997,88.410004,89.110001,87.959999
9/8/2014,2894900,88.07,88.190002,89.669998,87.519997
9/5/2014,2659400,86.360001,87.879997,88.059998,86.25
9/4/2014,2806100,85.529999,86.089996,87.25,85.470001
9/3/2014,3268100,85.269997,85.389999,86.190002,84.5
9/2/2014,4160400,82.970001,85.019997,85.139999,82.400002
8/29/2014,6293400,81.82,82.089996,84.800003,76.5
8/28/2014,1858700,75.540001,76.360001,76.489998,74.949997
8/27/2014,1343400,76,76.160004,76.510002,75.510002
8/26/2014,1354400,75.860001,75.959999,76.150002,75.269997
8/25/2014,1710000,77,75.769997,77.209999,75.419998
8/22/2014,1583700,76.510002,76.209999,76.510002,75.510002
8/21/2014,1555000,76.129997,76.269997,76.639999,75.75
8/20/2014,1137500,75.669998,76.379997,76.5,75.639999
8/19/2014,1873400,75.580002,75.620003,76.620003,75.43
8/18/2014,1253100,75.309998,75.370003,75.400002,74.349998
8/15/2014,2114300,74.540001,74.790001,74.889999,73.419998
8/14/2014,1899700,72.68,73.839996,74.230003,72.68
8/13/2014,1083600,71.629997,71.970001,72.129997,71.080002
8/12/2014,942100,70.889999,71.150002,71.389999,70.459999
8/11/2014,1417300,70.510002,70.82,71.449997,70.510002
8/8/2014,1282200,69.730003,70.43,70.5,69.32
8/7/2014,1122200,70.889999,69.629997,70.889999,69.449997
8/6/2014,1035400,69.800003,70.290001,70.970001,69.760002
8/5/2014,1538800,70.82,70.120003,71.419998,69.839996
8/4/2014,1545200,70.32,71.339996,71.599998,69.93
8/1/2014,1914100,69.919998,70.440002,70.709999,68.709999
7/31/2014,1847600,70.010002,69.379997,70.300003,68.800003
7/30/2014,1754500,70.949997,70.510002,71.040001,69.720001
7/29/2014,1911100,70.400002,69.879997,71.169998,69.839996
7/28/2014,3181300,70.019997,70.510002,70.75,69.139999
7/25/2014,3683800,72.279999,69.919998,72.300003,69.709999
7/24/2014,2067600,73.699997,72.510002,73.889999,72.269997
7/23/2014,2445000,75.699997,73.629997,75.709999,73.589996
7/22/2014,2399700,75.580002,75.389999,76.440002,75.300003
7/21/2014,1536800,74.519997,75.419998,75.5,74.489998
7/18/2014,3394900,72.739998,75,75.260002,72.610001
7/17/2014,1781600,73.260002,71.900002,73.669998,71.660004
7/16/2014,1518000,73.110001,73.650002,74.379997,72.75
7/15/2014,1455600,74.010002,73.419998,74.379997,72.690002
7/14/2014,1224200,74.57,74.040001,74.900002,73.410004
7/11/2014,1251700,73.269997,73.199997,73.480003,72.669998
7/10/2014,1547900,72.07,73.150002,73.540001,72.050003
7/9/2014,979800,73.660004,74.230003,74.230003,73.089996
7/8/2014,1916900,74.330002,73.389999,74.5,72.099998
7/7/2014,1906600,75.43,74.529999,75.550003,74.43
7/3/2014,799400,74.669998,75.18,75.370003,74.410004
